标的ID,标的名称,投资记录ID,回款ID,投资金额,回款本金,回款利息,回款时间,是否已回
20161109000085954,车融宝-抵押-16110903,20161110000017274,20161110000044774,210000,35564,736,2017-04-11 00:00:00,未还
20161109000085954,车融宝-抵押-16110903,20161110000017274,20161110000044874,210000,35949,370,2017-05-11 00:00:00,未还
20161111000042065,企融宝-161111TA4010,20161112000026174,20161112000079574,10000,0,99,2016-12-13 00:00:00,已还
20161111000042065,企融宝-161111TA4010,20161112000026174,20161112000082174,10000,0,99,2017-01-13 00:00:00,已还
20161111000042065,企融宝-161111TA4010,20161112000026174,20161112000079674,10000,0,99,2017-02-13 00:00:00,已还
20161111000042065,企融宝-161111TA4010,20161112000026174,20161112000079774,10000,0,99,2017-03-13 00:00:00,未还
20161111000042065,企融宝-161111TA4010,20161112000026174,20161112000082274,10000,0,99,2017-04-13 00:00:00,未还
20161111000042065,企融宝-161111TA4010,20161112000026174,20161112000082374,10000,10000,99,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000110074,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000028274,20161112000110174,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000028274,20161112000102674,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000028274,20161112000102774,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000102874,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000102974,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000110274,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000110374,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000103074,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000103174,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000110474,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000028274,20161112000103274,1000000,88948,1021,2017-11-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000056474,10000,0,114,2016-12-13 00:00:00,已还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000056574,10000,0,114,2017-01-13 00:00:00,已还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000049574,10000,0,114,2017-02-13 00:00:00,已还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000049674,10000,0,114,2017-03-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000049774,10000,0,114,2017-04-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000049874,10000,0,114,2017-05-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000056674,10000,0,114,2017-06-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000049974,10000,0,114,2017-07-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000060074,10000,0,114,2017-08-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000056774,10000,0,114,2017-09-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000060174,10000,0,114,2017-10-13 00:00:00,未还
20161110000029841,企融宝-161110MLP1009,20161112000033774,20161112000056874,10000,10000,114,2017-11-13 00:00:00,未还
20161109000062096,企融宝-161109ZD1003,20161112000034174,20161112000059774,10000,0,99,2016-12-13 00:00:00,已还
20161109000062096,企融宝-161109ZD1003,20161112000034174,20161112000062274,10000,0,99,2017-01-13 00:00:00,已还
20161109000062096,企融宝-161109ZD1003,20161112000034174,20161112000059874,10000,0,99,2017-02-13 00:00:00,已还
20161109000062096,企融宝-161109ZD1003,20161112000034174,20161112000059974,10000,0,99,2017-03-13 00:00:00,未还
20161109000062096,企融宝-161109ZD1003,20161112000034174,20161112000062374,10000,0,99,2017-04-13 00:00:00,未还
20161109000062096,企融宝-161109ZD1003,20161112000034174,20161112000070074,10000,10000,99,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104074,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104174,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104274,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104374,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104474,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000111074,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104574,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104674,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000111174,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000111274,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104774,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000036074,20161112000104874,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000104974,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000038274,20161112000105074,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000038274,20161112000111374,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000038274,20161112000105174,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000111474,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000105274,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000105374,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000111574,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000105474,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000111674,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000111774,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000038274,20161112000105574,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000105674,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040274,20161112000111874,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040274,20161112000111974,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040274,20161112000105774,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000112074,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000105874,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000112174,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000105974,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000112274,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000112374,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000106074,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040274,20161112000106174,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000106274,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040374,20161112000106374,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040374,20161112000112474,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040374,20161112000112574,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000106474,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000112674,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000106574,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000106674,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000112774,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000112874,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000112974,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040374,20161112000106774,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000106874,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040474,20161112000113074,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040474,20161112000113174,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040474,20161112000113274,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000113374,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000106974,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000113474,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000107074,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000107174,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000113574,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000107274,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040474,20161112000107374,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000113674,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040674,20161112000107474,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040674,20161112000113774,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040674,20161112000113874,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000107574,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000107674,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000113974,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000114074,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000107774,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000114174,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000107874,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040674,20161112000107974,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000114274,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040774,20161112000108074,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040774,20161112000108174,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000040774,20161112000108274,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000108374,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000114374,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000108474,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000108574,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000114474,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000108674,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000114574,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000040774,20161112000114674,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000114774,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000043774,20161112000114874,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000043774,20161112000114974,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000043774,20161112000115074,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000108774,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000108874,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000108974,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000115174,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000115274,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000115374,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000109074,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043774,20161112000115474,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000109174,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000043874,20161112000109274,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000043874,20161112000115574,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000043874,20161112000115674,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000109374,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000115774,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000109474,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000109574,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000115874,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000109674,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000115974,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000043874,20161112000109774,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000117374,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000050674,20161112000117474,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000050674,20161112000117574,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000050674,20161112000117674,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000117774,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000117874,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000117974,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000120974,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000121074,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000121174,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000121274,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050674,20161112000118074,1000000,88948,1021,2017-11-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000118174,1000000,77939,11479,2016-12-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000050774,20161112000118274,1000000,78881,10584,2017-01-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000050774,20161112000121374,1000000,79834,9679,2017-02-13 00:00:00,已还
20161112000011358,个融宝-16111201,20161112000050774,20161112000121474,1000000,80799,8762,2017-03-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000118374,1000000,81775,7835,2017-04-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000121574,1000000,82763,6897,2017-05-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000118474,1000000,83763,5947,2017-06-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000118574,1000000,84775,4985,2017-07-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000121674,1000000,85800,4011,2017-08-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000121774,1000000,86836,3027,2017-09-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000118674,1000000,87886,2030,2017-10-13 00:00:00,未还
20161112000011358,个融宝-16111201,20161112000050774,20161112000121874,1000000,88948,1021,2017-11-13 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000127974,10000,0,114,2016-12-16 00:00:00,已还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000136374,10000,0,114,2017-01-16 00:00:00,已还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000128074,10000,0,114,2017-02-16 00:00:00,已还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000136474,10000,0,114,2017-03-16 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000128174,10000,0,114,2017-04-16 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000128274,10000,0,114,2017-05-16 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000136574,10000,0,114,2017-06-16 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000128374,10000,0,114,2017-07-16 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000136674,10000,0,114,2017-08-16 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000136774,10000,0,114,2017-09-16 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000128474,10000,0,114,2017-10-16 00:00:00,未还
20161111000052837,企融宝-161111SX1018,20161114000024874,20161115000136874,10000,10000,114,2017-11-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000066674,10000,0,114,2016-12-16 00:00:00,已还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000066774,10000,0,114,2017-01-16 00:00:00,已还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000066874,10000,0,114,2017-02-16 00:00:00,已还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000076074,10000,0,114,2017-03-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000066974,10000,0,114,2017-04-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000076174,10000,0,114,2017-05-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000076274,10000,0,114,2017-06-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000067074,10000,0,114,2017-07-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000067174,10000,0,114,2017-08-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000076374,10000,0,114,2017-09-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000067274,10000,0,114,2017-10-16 00:00:00,未还
20161111000052537,企融宝-161111SX1017,20161114000032874,20161115000067374,10000,10000,114,2017-11-16 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000207874,1147200,89411,13169,2016-12-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000207974,1147200,90492,12142,2017-01-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000208074,1147200,91585,11104,2017-02-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000215274,1147200,92692,10052,2017-03-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000208174,1147200,93812,8988,2017-04-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000215374,1147200,94946,7911,2017-05-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000215474,1147200,96093,6821,2017-06-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000215574,1147200,97254,5719,2017-07-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000215674,1147200,98429,4602,2017-08-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000208274,1147200,99618,3473,2017-09-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000208374,1147200,100822,2329,2017-10-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000049274,20161114000215774,1147200,102040,1172,2017-11-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000208474,1000000,77939,11479,2016-12-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000215874,1000000,78881,10584,2017-01-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000208574,1000000,79834,9679,2017-02-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000215974,1000000,80799,8762,2017-03-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000216074,1000000,81775,7835,2017-04-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000208674,1000000,82763,6897,2017-05-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000208774,1000000,83763,5947,2017-06-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000216174,1000000,84775,4985,2017-07-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000208874,1000000,85800,4011,2017-08-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000208974,1000000,86836,3027,2017-09-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000209074,1000000,87886,2030,2017-10-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050574,20161114000216274,1000000,88948,1021,2017-11-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000216374,1000000,77939,11479,2016-12-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000216474,1000000,78881,10584,2017-01-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000209174,1000000,79834,9679,2017-02-15 00:00:00,已还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000209274,1000000,80799,8762,2017-03-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000209374,1000000,81775,7835,2017-04-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000216574,1000000,82763,6897,2017-05-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000209474,1000000,83763,5947,2017-06-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000209574,1000000,84775,4985,2017-07-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000209674,1000000,85800,4011,2017-08-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000216674,1000000,86836,3027,2017-09-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000209774,1000000,87886,2030,2017-10-15 00:00:00,未还
20161114000006309,车融宝-抵押-16111407,20161114000050774,20161114000209874,1000000,88948,1021,2017-11-15 00:00:00,未还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000257774,1000000,77939,11479,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000261174,1000000,78881,10584,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000257874,1000000,79834,9679,2017-02-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000257974,1000000,80799,8762,2017-03-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000258074,1000000,81775,7835,2017-04-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000258174,1000000,82763,6897,2017-05-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000258274,1000000,83763,5947,2017-06-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000261274,1000000,84775,4985,2017-07-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000258374,1000000,85800,4011,2017-08-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000258474,1000000,86836,3027,2017-09-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000261374,1000000,87886,2030,2017-10-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046274,20161115000258574,1000000,88948,1021,2017-11-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000261474,1000000,77939,11479,2016-12-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000261574,1000000,78881,10584,2017-01-16 00:00:00,已还
20161115000035553,车融宝-抵押-16111504,20161115000046374,20161115000261674,1000000,79834,9679,2017-02-16 00:00:00,已还
